Source,Participant.ID,Timestamp,Center,Left,Right,Answer,Alg.Label,Response.Time..s.
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:18,buffalo,jaguar,badger,badger,Random,4.991
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:23,colt,bobcat,dog,dog,Random,1.807
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:30,chinchilla,alpaca,shark,alpaca,Random,1.927
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:32,eagle,amphibian,mosquito,amphibian,Random,7.989
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:40,sea lion,woodchuck,sheep,sheep,Random,2.593
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:45,platypus,python,guinea pig,guinea pig,Random,5.252
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:50,chinchilla,python,cheetah,cheetah,Random,2.415
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:10:57,orangutan,ibis,coyote,coyote,Random,3.952
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:11:21,sloth,coyote,clam,coyote,Random,3.885
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:11:26,emu,eel,cougar,cougar,Random,4.286
Dec2015_Random,M1WvKEWYL4K8miJ5zaY5I4AmTdSwc5,11-20-15 16:11:30,panda,roadrunner,tadpole,roadrunner,Test,5.736
